datetime_lst,temperature,humidity,pressure,windspeed,winddirection,rainfull,radiation,flag
2023-08-11 19:41:00,25.7,94,992.6,1.1,222,0,-0.188382,,,,0
2023-08-11 19:42:00,25.7,94,992.6,1.1,222,0,-0.1961382,,,,0
2023-08-11 19:43:00,25.7,94,992.6,1,222,0,-0.1940229,,,,0
2023-08-11 19:44:00,25.7,94,992.6,1,221,0,-0.2346842,,,,0
2023-08-11 19:45:00,25.7,94,992.5,1.1,223,0,-0.2104754,,,,0
2023-08-11 19:46:00,25.7,94,992.6,1.1,225,0,-0.1870893,,,,0
2023-08-11 19:47:00,25.7,94,992.6,1.1,228,0,-0.2454959,,,,0
2023-08-11 19:48:00,25.7,94,992.6,1.1,229,0,-0.2038944,,,,0
2023-08-11 19:49:00,25.7,94,992.7,1.1,229,0,-0.1915549,,,,0
2023-08-11 19:50:00,25.7,94,992.7,1.2,229,0,-0.1990761,,,,0
2023-08-11 19:51:00,25.7,94,992.7,1.3,227,0,-0.1655834,,,,0
2023-08-11 19:52:00,25.7,94,992.6,1.4,227,0.5,-0.1524213,,,,0
2023-08-11 19:53:00,25.7,94,992.7,1.6,227,0,-0.1628805,,,,0
2023-08-11 19:54:00,25.7,94,992.7,1.8,228,0,-0.1676988,,,,0
2023-08-11 19:55:00,25.7,94,992.7,1.9,228,0,-0.1591199,,,,0
2023-08-11 19:56:00,25.7,94,992.7,2.1,227,0,-0.1460754,,,,0
2023-08-11 19:57:00,25.7,94,992.7,2.3,225,0,-0.1196337,,,,0
2023-08-11 19:58:00,25.7,94,992.7,2.4,224,0,-0.05911176,,,,0
2023-08-11 19:59:00,25.7,94,992.7,2.5,222,0,-0.08649355,,,,0
2023-08-11 20:00:00,25.7,94,992.7,2.7,221,0,-0.05734899,,,,0
2023-08-11 20:01:00,25.7,94,992.7,2.8,220,0,-0.07650449,,,,0
2023-08-11 20:02:00,25.7,94,992.7,2.9,219,0,-0.08790378,,,,0
2023-08-11 20:03:00,25.7,94,992.7,2.9,219,0,-0.08614101,,,,0
2023-08-11 20:04:00,25.7,94,992.7,3,217,0,-0.102006,,,,0
2023-08-11 20:05:00,25.7,94,992.6,3,215,0,-0.09953811,,,,0
2023-08-11 20:06:00,25.7,94,992.6,2.8,213,0,-0.1114075,,,,0
2023-08-11 20:07:00,25.7,94,992.6,2.7,212,0,-0.1324433,,,,0
2023-08-11 20:08:00,25.7,94,992.6,2.7,212,0,-0.1671112,,,,0
2023-08-11 20:09:00,25.7,94,992.6,2.6,212,0,-0.1211615,,,,0
2023-08-11 20:10:00,25.7,94,992.6,2.4,212,0,-0.1319732,,,,0
2023-08-11 20:11:00,25.6,94,992.6,2.3,212,0,-0.1213965,,,,0
2023-08-11 20:12:00,25.7,94,992.6,2.2,212,0,-0.1390243,,,,0
2023-08-11 20:13:00,25.7,94,992.6,2.2,212,0,-0.1513637,,,,0
2023-08-11 20:14:00,25.6,94,992.6,2,213,0,-0.1417272,,,,0
2023-08-11 20:15:00,25.7,94,992.6,2,213,0,-0.1524214,,,,0
2023-08-11 20:16:00,25.7,94,992.7,2,214,0,-0.1443126,,,,0
2023-08-11 20:17:00,25.7,94,992.7,2,214,0,-0.1423148,,,,0
2023-08-11 20:18:00,25.6,94,992.7,2,215,0,-0.1715769,,,,0
2023-08-11 20:19:00,25.7,94,992.6,2,214,0,-0.1907324,,,,0
2023-08-11 20:20:00,25.6,94,992.6,2,211,0,-0.1471331,,,,0
2023-08-11 20:21:00,25.7,94,992.6,1.9,209,0,-0.1662886,,,,0
2023-08-11 20:22:00,25.7,94,992.6,1.8,207,0,-0.1673463,,,,0
2023-08-11 20:23:00,25.7,94,992.7,1.7,205,0,-0.1761601,,,,0
2023-08-11 20:24:00,25.7,95,992.7,1.7,205,0.5,-0.1557119,,,,0
2023-08-11 20:25:00,25.7,94,992.7,1.7,204,0,-0.1450178,,,,0
2023-08-11 20:26:00,25.7,94,992.7,1.7,205,0,-0.1517163,,,,0
2023-08-11 20:27:00,25.7,94,992.7,1.6,204,0,-0.1454878,,,,0
2023-08-11 20:28:00,25.7,95,992.7,1.5,203,0,-0.1270375,,,,0
2023-08-11 20:29:00,25.6,95,992.7,1.5,203,0,-0.114933,,,,0
2023-08-11 20:30:00,25.8,95,992.7,1.5,203,0,-0.1327958,,,,0
2023-08-11 20:31:00,25.7,95,992.7,1.5,202,0,-0.1121126,,,,0
2023-08-11 20:32:00,25.7,94,992.7,1.5,202,0,-0.1431375,,,,0
2023-08-11 20:33:00,25.7,95,992.7,1.6,201,0,-0.1458404,,,,0
2023-08-11 20:34:00,25.7,95,992.7,1.6,200,0,-0.1470156,,,,0
2023-08-11 20:35:00,25.6,95,992.7,1.5,198,0,-0.1504236,,,,0
2023-08-11 20:36:00,25.7,95,992.7,1.5,194,0,-0.1552419,,,,0
2023-08-11 20:37:00,25.7,95,992.7,1.4,190,0,-0.1523039,,,,0
2023-08-11 20:38:00,25.7,95,992.7,1.4,188,0,-0.1675813,,,,0
